$type,id,operationType,vehicleId,naptanId,stationName,lineId,lineName,platformName,direction,bearing,tripId,baseVersion,destinationNaptanId,destinationName,timestamp,timeToStation,currentLocation,towards,expectedArrival,timeToLive,modeName,timing.$type,timing.countdownServerAdjustment,timing.source,timing.insert,timing.read,timing.sent,timing.received
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1803155631,1,LTZ1040,490004101S,Blenheim Gardens,159,159,BC,inbound,198,730,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,1472,,Streatham,2026-02-07T16:16:08Z,2026-02-07T16:16:38Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0664970,2026-02-06T22:34:22.192Z,2026-02-07T15:52:13.392Z,2026-02-07T15:52:09.326Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-342307866,1,LTZ1168,490007523G,Brixton Road / Brixton Police Station,159,159,G,inbound,195,694,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,559,,Streatham Hill,2026-02-07T16:00:55Z,2026-02-07T16:01:25Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0830858,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.38Z,2026-02-07T15:51:59.313Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-351341691,1,LTZ1160,490008643KE,Kennington Lane,159,159,KE,inbound,181,348,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,374,,Brixton,2026-02-07T15:57:50Z,2026-02-07T15:58:20Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0662894,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.18Z,2026-02-07T15:51:59.114Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-240249077,1,LTZ1160,490011793S,Rush Common,159,159,BA,inbound,198,348,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,1501,,Clapham Park Or Streatham,2026-02-07T16:16:37Z,2026-02-07T16:17:07Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0798019,2026-02-06T22:34:22.192Z,2026-02-07T15:51:23.337Z,2026-02-07T15:51:19.252Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-19124546,1,LTZ1160,490007523G,Brixton Road / Brixton Police Station,159,159,G,inbound,195,348,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,1113,,Streatham Hill,2026-02-07T16:10:09Z,2026-02-07T16:10:39Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0798019,2026-02-06T22:34:22.192Z,2026-02-07T15:51:23.337Z,2026-02-07T15:51:19.252Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1314809850,1,LTZ1461,490008765M,Kingscourt Road,159,159,M,outbound,358,550,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,85,,"Clapham Common, Brixton Or Tulse Hill",2026-02-07T15:53:01Z,2026-02-07T15:53:31Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0662894,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.149Z,2026-02-07T15:51:59.114Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",159342216,1,LTZ1609,490007523D,Brixton Road / Brixton Police Station,159,159,D,outbound,17,570,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,1823,,Lambeth Bridge Or Lambeth North,2026-02-07T16:21:59Z,2026-02-07T16:22:29Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0662894,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.117Z,2026-02-07T15:51:59.067Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",495045601,1,LTZ1168,490008544S,Jebb Avenue / Brixton Prison,159,159,BD,inbound,201,694,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,1008,,Clapham Park Or Streatham,2026-02-07T16:08:24Z,2026-02-07T16:08:54Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0671199,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.38Z,2026-02-07T15:51:59.313Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",150810310,1,LTZ1030,490008544N,Jebb Avenue / Brixton Prison,159,159,BV,outbound,23,595,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,1817,,Camberwell Or Kennington Church,2026-02-07T16:21:53Z,2026-02-07T16:22:23Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0662894,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.102Z,2026-02-07T15:51:59.067Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1894976730,1,LTZ1032,490003758N,Becmead Avenue,159,159,N,inbound,204,624,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,347,,Norbury,2026-02-07T15:57:23Z,2026-02-07T15:57:53Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0664970,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.38Z,2026-02-07T15:51:59.313Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1178080585,1,LTZ1608,490008643KH,Kennington Lane,159,159,KH,outbound,1,502,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,1512,,Parliament Square,2026-02-07T16:16:48Z,2026-02-07T16:17:18Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0664970,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.38Z,2026-02-07T15:51:59.313Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1697774098,1,LTZ1019,490014085N,Villa Road,159,159,RA,outbound,11,485,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,44,,Elephant & Castle Or Imperial War Museum,2026-02-07T15:52:20Z,2026-02-07T15:52:50Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0844931,2026-02-06T22:34:22.192Z,2026-02-07T15:51:32.89Z,2026-02-07T15:51:28.869Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1736692093,1,LTZ1168,490004362S1,Brixton Water Lane,159,159,BB,inbound,200,694,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,895,,Clapham Park Or Streatham,2026-02-07T16:06:31Z,2026-02-07T16:07:01Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0671199,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.38Z,2026-02-07T15:51:59.313Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1273674336,1,LTZ1032,490001279W,Streatham Station,159,159,null,inbound,333,624,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,615,,null,2026-02-07T16:01:51Z,2026-02-07T16:02:21Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0664970,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.38Z,2026-02-07T15:51:59.313Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1689333833,1,LTZ1160,490014773KQ,Windmill Row,159,159,KQ,inbound,181,348,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,449,,Brixton,2026-02-07T15:59:05Z,2026-02-07T15:59:35Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0844931,2026-02-06T22:34:22.192Z,2026-02-07T15:51:23.077Z,2026-02-07T15:51:19.008Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",270326992,1,LTZ1461,490008919X,Lambeth Town Hall,159,159,X,outbound,18,550,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,1029,,Kennington Church,2026-02-07T16:08:45Z,2026-02-07T16:09:15Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0671199,2026-02-06T22:34:22.192Z,2026-02-07T15:51:53.356Z,2026-02-07T15:51:49.29Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",147009222,1,LTZ1040,490008544S,Jebb Avenue / Brixton Prison,159,159,BD,inbound,201,730,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,1515,,Clapham Park Or Streatham,2026-02-07T16:16:51Z,2026-02-07T16:17:21Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0664970,2026-02-06T22:34:22.192Z,2026-02-07T15:52:13.392Z,2026-02-07T15:52:09.326Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",917242958,1,LTZ1608,490008310N,Holmewood Road,159,159,BT,outbound,357,502,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,99,,Camberwell Or Kennington Church,2026-02-07T15:53:15Z,2026-02-07T15:53:45Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0659163,2026-02-06T22:34:22.192Z,2026-02-07T15:51:53.356Z,2026-02-07T15:51:49.29Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1745252212,1,LTZ1168,490014013S,Vassall Road,159,159,RH,inbound,184,694,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,234,,"Herne Hill, Streatham Hill Or Tulse Hill",2026-02-07T15:55:30Z,2026-02-07T15:56:00Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0767739,2026-02-06T22:34:22.192Z,2026-02-07T15:51:23.337Z,2026-02-07T15:51:19.252Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1134159533,1,LTZ1608,490006864N1,Fitzalan Street,159,159,KG,outbound,1,502,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,1579,,Parliament Square Or Waterloo,2026-02-07T16:17:55Z,2026-02-07T16:18:25Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0664970,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.38Z,2026-02-07T15:51:59.313Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-252345528,1,LTZ1160,490008642J,St Mark's Church,159,159,J,inbound,200,348,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,666,,Streatham Hill,2026-02-07T16:02:42Z,2026-02-07T16:03:12Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0785562,2026-02-06T22:34:22.192Z,2026-02-07T15:51:23.337Z,2026-02-07T15:51:19.252Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1925657637,1,LTZ1160,490004362S1,Brixton Water Lane,159,159,BB,inbound,200,348,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,1568,,Clapham Park Or Streatham,2026-02-07T16:17:44Z,2026-02-07T16:18:14Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0798019,2026-02-06T22:34:22.192Z,2026-02-07T15:51:23.337Z,2026-02-07T15:51:19.252Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1687787568,1,LTZ1609,490008765M,Kingscourt Road,159,159,M,outbound,358,570,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,653,,"Clapham Common, Brixton Or Tulse Hill",2026-02-07T16:02:29Z,2026-02-07T16:02:59Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0568472,2026-02-06T22:34:22.192Z,2026-02-07T15:52:13.392Z,2026-02-07T15:52:09.326Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",2123621135,1,LTZ1682,490013186S,Telford Avenue,159,159,W,inbound,182,664,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,937,,"Crystal Palace, Norbury Or Tooting",2026-02-07T16:07:13Z,2026-02-07T16:07:43Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0576134,2026-02-06T22:34:22.192Z,2026-02-07T15:51:23.337Z,2026-02-07T15:51:19.252Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",774294498,1,LTZ1168,490007587S,Groveway,159,159,RJ,inbound,181,694,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,302,,"Herne Hill, Streatham Hill Or Tulse Hill",2026-02-07T15:56:38Z,2026-02-07T15:57:08Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0767739,2026-02-06T22:34:22.192Z,2026-02-07T15:51:23.337Z,2026-02-07T15:51:19.252Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1925264474,1,LTZ1040,490004362S1,Brixton Water Lane,159,159,BB,inbound,200,730,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,1426,,Clapham Park Or Streatham,2026-02-07T16:15:22Z,2026-02-07T16:15:52Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.1067295,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.38Z,2026-02-07T15:51:59.313Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-726342765,1,LTZ1682,490004101S,Blenheim Gardens,159,159,BC,inbound,198,664,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,525,,Streatham,2026-02-07T16:00:21Z,2026-02-07T16:00:51Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0844931,2026-02-06T22:34:22.192Z,2026-02-07T15:51:42.994Z,2026-02-07T15:51:39.128Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",996421317,1,LTZ1040,490007587S,Groveway,159,159,RJ,inbound,181,730,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,696,,"Herne Hill, Streatham Hill Or Tulse Hill",2026-02-07T16:03:12Z,2026-02-07T16:03:42Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.1067295,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.38Z,2026-02-07T15:51:59.313Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-11510129,1,LTZ1609,490008544N,Jebb Avenue / Brixton Prison,159,159,BV,outbound,23,570,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,1277,,Camberwell Or Kennington Church,2026-02-07T16:12:53Z,2026-02-07T16:13:23Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0687330,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.38Z,2026-02-07T15:51:59.313Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-850269635,1,LTZ1019,490008473E,Kennington Road / Imperial War Museum,159,159,E,outbound,340,485,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,717,,Waterloo Or Parliament Sq Via Westminster Bridge,2026-02-07T16:03:33Z,2026-02-07T16:04:03Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0676160,2026-02-06T22:34:22.192Z,2026-02-07T15:52:13.392Z,2026-02-07T15:52:09.326Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-2101512748,1,LTZ1160,490014013S,Vassall Road,159,159,RH,inbound,184,348,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,916,,"Herne Hill, Streatham Hill Or Tulse Hill",2026-02-07T16:06:52Z,2026-02-07T16:07:22Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0785562,2026-02-06T22:34:22.192Z,2026-02-07T15:51:23.337Z,2026-02-07T15:51:19.252Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1905553044,1,LTZ1032,490010078J,Mount Ephraim Road,159,159,J,inbound,189,624,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,236,,"Mitcham, Norbury Or Tooting",2026-02-07T15:55:32Z,2026-02-07T15:56:02Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0830858,2026-02-06T22:34:22.192Z,2026-02-07T15:51:53.356Z,2026-02-07T15:51:49.29Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1512296714,1,LTZ1461,490008248N,Hillyard Street,159,159,RD,outbound,2,550,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,1520,,Elephant & Castle Or Imperial War Museum,2026-02-07T16:16:56Z,2026-02-07T16:17:26Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0664970,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.38Z,2026-02-07T15:51:59.313Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",767677688,1,LTZ1032,490012761SQ,St Leonard's Church,159,159,SK,outbound,0,626,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,1519,,"Balham, Streatham Hill Or Tooting",2026-02-07T16:16:55Z,2026-02-07T16:17:25Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0664970,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.38Z,2026-02-07T15:51:59.313Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",800751440,1,LTZ1608,490008473E,Kennington Road / Imperial War Museum,159,159,E,outbound,340,502,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,1637,,Waterloo Or Parliament Sq Via Westminster Bridge,2026-02-07T16:18:53Z,2026-02-07T16:19:23Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0659163,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.38Z,2026-02-07T15:51:59.313Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
